"tweet_id","created_at","type","language","engagement","favorite_count","retweet_count","reply_count","bookmark_count","target_hits","risk_score","text"
"'2047733269014212810'","4/24/2026 13:43","Tweet","en","1957","1104","406","339","108","4","3","‼️PROOF: They Are Setting Erika Kirk Up For A 2028 Political Run 👀

Politico just dropped the most embarrassing, transparent puff piece on Erika Kirk I have ever read. It is complete and utter dog crap, and we see exactly what they are doing.

According to their ""anonymous sources,"" Erika is supposedly the great MAGA unifier who saved the day by setting up a White House meeting between President Trump, RFK Jr., and frustrated MAHA influencers. They even had the audacity to throw in a quote calling her the natural heir to Charlie’s ""coalition building"" legacy.

Let me translate this absolute garbage for you: This is a coordinated media launch to legitimize her control over Turning Point USA and artificially prop her up for a 2028 political run.

Just look at the playbook. First, they dump millions into dark-money ad buys to artificially inflate her name in the YouTube algorithm. When independent journalists start asking real questions about non-profit transparency and where the taxpayer dollars are going, they deploy their paid shills. Now, they have the mainstream media writing glowing fan-fiction to rebrand her as a political mastermind.

Notice what Politico conveniently leaves out? They completely ignore the canceled events. They ignore the fake security threat cover-ups. They ignore the massive internal friction at TPUSA.

They are desperately trying to manufacture a political superstar out of thin air to distract from the institutional rot we’ve been exposing. We see right through the gaslighting.

RT to expose this establishment propaganda. We will not let them buy the narrative."
"'2041683217204584951'","4/7/2026 21:03","Tweet","en","1803","1366","360","77","0","1","3","🚨 Joe Kent Just Issued A MASSIVE Warning: Is Our Favorite “Ally” SABOTAGING American Peace? 🤔

Listen closely, because Joe Kent just issued a extremely important warning.

We are on the verge of a historic, tentative two-week ceasefire with Iran. This isn’t just about “stopping a war”; it’s about America First. It’s about reopening the Strait of Hormuz, lowering energy prices, and finally getting our commerce back online so American families can actually afford to live again.

But there is a major problem. Joe Kent is warning us that while President Trump is working to secure a lasting peace, our own ""allies"" in the Israeli government might be the ones to blow it all up.

As Kent points out, Israel’s strategic goals are not the same as America’s strategic goals. While we want stability and open trade, they are focused on a total regime collapse in Iran—even if it means dragging American boys into another endless Middle Eastern war.

Here is the deal: Israel has a history of targeting negotiators and launching ""strategic strikes"" right when a peace deal is on the table.

The Solution: Kent is calling for us to RESTRAIN Israel. How? By pulling back the offensive military capabilities we provide them.

Defense vs. Offense: It’s time to stop funding offensive operations that escalate global conflict. If they want to defend their borders, fine—but they don't get to use American hardware to sabotage an American peace deal.

🇺🇸 AMERICA FIRST MEANS AMERICA FIRST
For too long, we’ve been told that we have to put another country’s objectives above our own national security. Enough. Every military action we’ve taken in that region has only made the regime stronger and the world more dangerous. There is no military solution here. The only win is a diplomatic one that brings our troops home and gets our economy moving.

President Trump is on the cusp of hopefully ending this ILLEGAL war, but he is being flanked by people who would rather see a controlled explosion than a peaceful resolution.

It is time to choose: Do we want a ""Lasting Peace,"" or are we going to keep letting the tail wag the dog?

I want to know your thoughts. Is Joe Kent right to demand we pull back military aid to keep Israel in check, or have we become too entangled to ever walk away?

Sound off in the comments. Let’s get into it. 👇"
"'2038779173087379667'","3/30/2026 20:43","Tweet","en","1708","1220","340","45","103","2","4","🚨 BREAKING: New Forensic Filing PROVES The BULLET DOES NOT MATCH THE GUN Found At The Scene That Allegedly Belongs To Tyler Robinson🤯

The establishment’s ""open and shut case"" just completely collapsed. A new filing has just been made public regarding the ATF forensic testing in the Charlie Kirk assassination, and it is the ultimate proof that Tyler Robinson is nothing more than a government patsy.

Here is the breaking evidence the mainstream media is trying to spin:

THE BALLISTICS FAILED TO MATCH:
According to the official court filings, the ATF tested the bullet jacket fragments recovered from Charlie Kirk’s neck during the autopsy. 

The result? The conventional toolmark analysis failed to link those fragments to the rifle found at the scene—the exact rifle the Feds claim belonged to Tyler Robinson. The results were officially ""inconclusive,"" meaning there is zero forensic proof that the bullet that killed Charlie came from that gun.

THE GOVERNMENT PANIC:
Now that the initial forensics have failed to connect their hand-picked patsy to the murder weapon, the state is panicking. They are desperately trying to force a ""re-testing"" using different chemical methods because they know they have no case. Tyler’s defense is rightfully objecting to this, because the current results already do exactly what they are supposed to do: they exonerate him.

THE FRAGMENTATION COVER-UP:
They are trying to use the excuse of ""bullet fragmentation"" to explain away why there was no exit wound and why the ballistics don't match. But we know the truth. The Feds planted a weapon, pointed the finger at a terrified kid who was coerced into surrendering, and are now scrambling because the physical science doesn't back up their lies.

Tyler Robinson did NOT shoot Charlie Kirk. This was a highly coordinated hit, and our own government is working overtime to protect the real assassins while railroading an innocent scapegoat. 

The entire official narrative is a lie. 🇺🇸⚓️"
"'2042169401768563172'","4/9/2026 5:15","Tweet","en","1589","1114","245","16","214","2","4","🚨BOMBSHELL: Satellite Data CONFIRMS Date Of FBI's Starwell Photo Of Alleged SUSPECT In The Charlie Kirk Assassination—Baron Coleman Just Broke It All Down LIVE🕵️‍♂️🔍

If you caught my last post, you know the internet has been on fire questioning if the FBI’s ""stairwell suspect"" photo was even taken on the day of the Charlie Kirk assassination. Many suspected a total fabrication—a staged photo from another date.

Baron Coleman just officially ended that debate when he broke down live on his podcast exactly how he was able to prove the origin of the starwell photo by using high-res satellite imagery from September 10th, 2025.

Baron was able to pinpoint the exact day of the UVU event from space. And what he found is the ultimate ""fingerprint"" of the timeline:

The Vehicles: Look at the parking lot directly in the line of sight of the tunnel camera. There is a very specific setup: a pickup truck with oversized tires backed in at an angle, and a silver hatchback pulled in deep.

The Match: Those exact two vehicles—in those exact positions—are visible in the background of the FBI's stairwell photo.

The Verdict: The satellite data is dated September 10th. The cars match. That photo was taken on the day of the ""Big Bang.""

""That definitively ends the discussion... that satellite image I just showed you was from September 10th."" — Baron Coleman

⚠️ THE NEW MYSTERY

But here is where the ""official narrative"" starts to rot. Now that we know for a fact the photo is from the day of the assassination, we have to look at the individual in the frame.
If the photo is authentic, then the FBI has zero excuses left for why the person in that tunnel looks nothing like Tyler Robinson. * Genetic Impossibilities: We’ve already seen the earlobe discrepancies.

Body Type Shift: We’ve seen the ""linebacker"" vs. ""waif"" frame differences.

The ""Enhanced"" Trap: As Kash Patel let slip, these photos were ""enhanced"" (doctored).

👁️ THE REAL TAKEAWAY

The FBI didn't fake the date of the photo—they likely used a real image of the real operative and then tried to ""enhance"" it to look more like their chosen patsy, Tyler Robinson. They took a real moment from a real conspiracy and tried to paint a fake face over it.
The satellite proves the photo is real. The biology proves the suspect is a lie.

Who was really walking through that tunnel while the ""neck"" was moving the ""head""? We have the date. Now we need the real name. 👇

FOLLOW @baroncoleman and watch the FULL episode linked down below. 👇"
"'2043653951157862599'","4/13/2026 7:34","Tweet","en","1583","1090","319","22","152","3","3","🔥BARON'S BOMBSHELL'S: Baron Coleman UNLOADS AtThe Level Of ""Cognitive Dissonance"" With The SHILLS Pushing The: ""Fed Slop"" 🤔

Stop what you are doing and watch this clip from last night’s podcast. Baron Coleman just absolutely dismantled the official narrative being pushed by TPUSA and their army of ""shills,"" and he did it with cold, hard receipts. 🔥

If you still believe the lone gunman story, your cognitive dissonance is about to be shattered.

🕵️‍♂️ Baron's Bombshells: Dismantling the Timeline
Baron didn't just criticize; he brought the heat. Here is what he exposed about the ""New TPUSA"" narrative:

The Faked Doorbell Cam Time: Remember that ""8:07 AM"" photo of Tyler Robinson published by the New York Post? Baron used a shadow calculator and proved that based on the length of the shadow, that picture was taken AFTER 10:00 AM. They are lying about the time of day to fit their narrative, and when Baron called them out, they predictably panicked and ""savaged"" him instead of addressing the facts.

The Miranda Smoking Gun: Baron has physical legal documents in his possession. ONE says Tyler was arrested by Agent Brian Davis at 10:00 PM. ANOTHER document confirms Tyler was Mirandaized and interrogated at 6:25 PM on the same day.
The Problem for the Feds: You cannot be Mirandaized and interrogated unless you are ALREADY in custody. This proves Tyler was in custody hours earlier than the official story claims.

The Faked Texts: Because Tyler was proven to be in custody earlier, the text messages supposedly sent by Tyler later that night are physically impossible. They are FAKES, manufactured to frame a patsy.

🚄 The Railroading of a Patsy

""They just Totally ignore it... the reduction mechanism is just to ignore any evidence to the contrary."" — Baron Coleman
The ""New TPUSA"" and their media allies are so committed to the ""Official Fed Slop"" that they are actively ignoring verifiable legal documents. They refuse to answer simple logistical questions: How did Brian Davis drive 3.5 hours from Salt Lake City to St. George by 10:00 PM unless they knew Tyler was in custody hours earlier?

The cognitive dissonance on that side is not just strong; it's total. They are ignoring the 10:00 PM arrest document because it completely destroys the text message timeline they used to charge Tyler.

🤯 The Real Fear: Tyler Robinson Lived

Baron drops the ultimate theory: Much like Lee Harvey Oswald and Thomas Matthew Crooks, Tyler Robinson was never supposed to make it out alive. A dead patsy is a closed case.
Tyler, sensing he was being set up, was smart enough to turn himself in to a trusted sheriff for protection before the ""thugs and criminals"" could silence him permanently. This wasn't a ""voluntary surrender"" out of guilt; it was a desperate race for survival.

The other side is wrong, Baron is right, and the official story is a provable lie.

FOLLOW @baroncoleman and watchhis full episode linked below. SHARE this everywhere. The Kirk legacy is being tarnished by the very people claiming to protect it. 👇"
"'2044698506456424542'","4/16/2026 4:44","Tweet","en","1486","946","350","35","155","3","3","🚨BREAKING: CBS News GRAMA Appeal Proves the Discord Confession Of Tyler Robinson Is FAKE Undeniable PROOF Tyler Was In Custody On September 11th At 6:25p🧾😱

The timeline of the official narrative just completely collapsed. The ""smoking gun"" confession that the media has been parading around is a mathematical and physical impossibility, and we have the documents to prove it.

The establishment wants you to believe that Tyler Robinson logged into Discord at 7:57 PM on September 11th and typed the words, ""It was me.""

There is just one massive problem: He was already in police custody without his phone. Props to investigator @baroncoleman  for being the first to point out this discrepancy, but now we have the undeniable, documented proof. Here is the absolute nail in the coffin for the Discord confession lie.

DOCUMENT 1: The 6:25 PM Miranda Rights
As Baron pointed out—in the defense team's discovery filing attached above, It explicitly shows the timestamp for Tyler Robinson’s encounter with law enforcement: 06:25 PM.

The transcript shows him being actively read his Miranda rights at 6:25 PM.

He explicitly declined to be interviewed without an attorney present.

The Reality: Once you are in custody and being Mirandized, your devices are seized. There is zero chance Tyler Robinson was hanging out in an interrogation room logging into Discord an hour and a half later.

DOCUMENT 2: The September 11th Booking Sheet
For the operatives trying to spin the narrative that Robinson wasn't actually arrested until September 12th, look at the official Utah County Sheriff Inmate Booking Sheet.

Arrest Date: 09/11/2025

Arrest Location: Outside Ut Cnty (He surrendered in Washington County before being transferred).

THE COVER-UP: The CBS Appeal & The ""Missing"" Video
but wait there's more... CBS filed an appeal on January 21, 2026, demanding the release of the surveillance video of Tyler’s surrender at the Washington County Sheriff's Office.

CBS specifically requested the footage recorded between 6:00 PM on Sept 11th and 1:00 AM. They know exactly when he walked through those doors.

Washington County originally tried to claim the video was ""gone"" and no longer available.

Now, Lonny Pehrson, the Director of Utah State Records, has apparently reviewed the footage but is denying appeals to release it to the press.

Why hide the video? Because the moment that surrender footage goes public, the 7:57 PM Discord ""confession"" is officially exposed as a complete fabrication planted by someone else.

If Tyler didn't send the Discord messages, who had his phone? Who wrote the confession? And why is the state of Utah fighting so hard to keep the surrender tape locked away?

👇 LOOK AT THE TIMESTAMPS. The official story is a physical impossibility. Share this everywhere before they try to scrub the records again.

CC: @RealCandaceO"
"'2047669916770201769'","4/24/2026 9:32","Tweet","en","1449","1115","204","25","105","2","3","🔥MUST WATCH: Coach Colin REACTS To Baron Coleman Going FULL Battlebun On Andrew Kolvet For Gaslighting Us Over Erika's FAKE Threat! 👀

This is one of the most explosive TAKEDOWNS I’ve ever seen. @iamcoachcolin reacts as @baroncoleman  goes absolute scorched-earth on @AndrewKolvet over the lies, the GASLIGHTING, and the elite private jets.

Here are the most insane moments.

1️⃣ Coleman obliterates Kolvet for flying on elite Gulfstream 5 private jets at $100,000 a round trip on the donor dime, demanding he claim it as income. ""I'm subsidizing you... I got a freaking right to see where you go.""

2️⃣ Baron accuses Kolvet of lying flat-out to the public and even putting the Vice President of the United States on stage to push a fake alibi about ""travel issues,"" while Erika was actually safe and partying with the First Family.

3️⃣ No holding back. Baron looks right into the camera and literally tells Kolvet to go to hell for his deception, calling him a ""lying conniving piece of trash"" who is putting his own soul in jeopardy just to protect his status.

4️⃣ Colin points out exactly why Baron went full ""dad mode"" on Kolvet instead of just brushing it off. Unlike Blake Neff, Kolvet is smart enough to know better. He’s not just some degenerate; he is consciously choosing to be deceitful, making the betrayal ten times worse.

This is the ultimate takedown of the elitist, out-of-touch, pseudo-royalty who think they are completely untouchable.

FOLLOW @iamcoachcolin and @baroncoleman. Drop a 🔥 in the replies, RT to expose the lies, and let the public see exactly where their money is going!

Watch Coach's FULL libestram linked below. 👇"
"'2039476439775391793'","4/1/2026 18:54","Tweet","en","1425","1090","315","20","0","6","3","🚨EXPOSED: The MISSING Link The Hamptons Phone Call, Mitt Romney, And The BATTLE For Utah🧐

The establishment syndicate has a massive, glaring hole in their cover-up, and Candace Owens just blew it wide open. If you want to know why Charlie Kirk was assassinated in Provo, Utah, and who possessed the regional and global power to execute the hit, you have to look at the money, the motive, and a 50-year-old alliance.

THE HAMPTONS INTERVENTION:
We need to talk about the final, haunting phone call Charlie Kirk had with Benjamin ""Bibi"" Netanyahu in the Hamptons. While TPUSA’s PR agents and lawyers were busy drafting long-winded tweets covering their tracks, nobody wanted to talk about this call.

Charlie himself described it as an ""intervention"" over the topic of Israel. During this call, Bibi made an offer: he promised to take Turning Point USA—an organization already raking in $100 MILLION a year—to the ""next level.""

How do you guarantee that kind of astronomical financial jump? Candace laid out the chilling reality: War profiteering. Specifically, a war in Iran. Charlie and Bibi were butting heads over this exact issue. War isn't just politics; it is the most lucrative business on earth.

THE SUSPICIOUS PIVOT:
Charlie refused to bow to the foreign war machine. Next thing we know, Charlie is dead.

What happened immediately after? Turning Point USA instantly twisted and reimagined Charlie's America First legacy, pivoting to a fiercely pro-war stance in the Middle East. Meanwhile, Bibi Netanyahu went on an unprompted media tour, aggressively declaring, ""It wasn't me! I didn't kill him!"" before anyone had even publicly accused him of pulling the strings.

THE PROVO CONNECTION: MITT ROMNEY:
But there was always one missing puzzle piece: How does a geopolitical dispute with Israel connect to an assassination in Provo, Utah? How did the syndicate operate so freely in that specific state?

The answer was sitting right in front of us: Mitt Romney.

The Romneys are political royalty in Utah. Mitt Romney is the state's former Senator, a former presidential nominee, and the co-founder of Bain Capital. He controls the levers of power in Utah.

And as Candace reminded us tonight, Mitt Romney and Bibi Netanyahu have a 50-year, ride-or-die friendship that dates all the way back to September 1976 when they worked together at the Boston Consulting Group. The New York Times even wrote an extensive piece in 2012 detailing their deeply entrenched, lifelong alliance.

THE ARCHITECTURE OF A HIT:
This is the uniparty syndicate in action. Charlie Kirk stood in the way of the military-industrial complex and the Iran war machine. He couldn't be bought with a massive financial bribe in the Hamptons, so he was eliminated in Utah—a state controlled by Bibi’s 50-year best friend.

Park this information in the back of your mind, because as we revisit the timeline and the key players on September 10th, the Romney-Netanyahu alliance is the key that unlocks the entire cover-up. 🇺🇸

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below.👇"
"'2039999943302148118'","4/3/2026 5:34","Tweet","en","1419","930","277","54","158","3","6","🚨 UNSHAKEN FAITH: Charlie Kirk Meets Paul, Peter in Glory— RIP Charlie ~1993-2025🙏

I am setting the record straight because I am tired of TPUSA and their paid shills lying, gaslighting, and trying to taint the jury pool with completely false information. Let's talk about the FACTS of this case.

1⃣FACT: The DNA Evidence is a Mess. There was DNA from FIVE DIFFERENT PEOPLE on the rifle, besides Tyler Robinson. There is absolutely no way to prove he was the last one to handle it. They cannot link that specific gun to the murder because the bullet analysis was inconclusive.

2⃣FACT: The ATF Report is a Lie. They lied in their report, claiming they matched the spent shell casing at the scene with the murder weapon. The probable cause statement says the spent round was NEVER ejected and was still in the chamber. Furthermore, the gun itself was NOT found at the scene. It was found in a chicken coop on private property, nowhere near the roof where they claim the shot was fired. NOTHING links Tyler or that gun to the murder of Charlie.

Has @TPUSA told you any of this? NO. Have they mentioned the five different people's DNA on the gun? NO.

3⃣FACT: Tyler Robinson NEVER Confessed. He has been uncooperative with police and pled NOT GUILTY. The only reason he turned himself in was because he was afraid they would bust down his door, trash his house, and he'd be killed in the process. 

If he confessed, where is the written confession? Where is the interrogation video or police body cam? THERE IS NONE. In fact, we don't even have ANY video of Tyler arriving and being processed into the police station in Washington County because the police illegally destroyed that evidence.

4⃣FACT: The ""Dad Turned Him In"" Story is a Complete Fabrication. Unlike TPUSA and their proxies, our side has actually spoken with Tyler's family, who confirm it's a lie. They said only 2% of what the cops are saying is true. The entire story is impossible and provably FAKE.

Here's why: The story claims Tyler's dad saw a picture of a ""very unique antique WW1 Mauser"" on the news that was released by the FBI and texted Tyler for a picture. But the problem with that is the FBI NEVER RELEASED A PICTURE OF THE ACTUAL GUN. The picture released by the media at that time was a stock photo of a completely different gun. It is physically and logically IMPOSSIBLE for his dad to have recognized a gun that was NEVER shown to the public.

This ALSO proves the alleged text messages between Tyler and his furry lover Lance are also FAKED and PLANTED. They can't contain a conversation about an event that never happened. We also spoke to Tyler's grandmother, who told us Tyler was NOT a gun guy and knew nothing about guns. She said, there was NO WAY TYLER DID THIS.

So stop listening to TPUSA and their paid shills trying to gaslight you. This is not an open-and-shut case. There is SOLID PROOF the feds have manufactured and destroyed evidence in this case.

You have to ask yourself: WHY?

Could it be because there's a much bigger, state-sponsored conspiracy afoot to murder Charlie Kirk?

▫️Because he was leaving the Israel cause.

▫️Because he wouldn't support an Iran war.

▫️Because he had access to the Epstein files and was demanding their release, even after Trump called him personally and told him to stop.

▫️Because he discovered massive fraud at TPUSA and ordered a DOGE-style audit to get to the bottom of it.

Do you think the people perpetrating that fraud at TPUSA weren't scared shitless of going to prison if Charlie found out? Do you think they would have gone along with a conspiracy to kill Charlie to save their own asses?

I do. I think not only is it possible, it is highly probable that is exactly what happened.

They are lying to you. The evidence proves it. Share this everywhere, Do NOT let them control the narrative 🇺🇸"
"'2044302402304491800'","4/15/2026 2:30","Tweet","en","1325","1106","140","30","49","5","5","🆘RECEIPTS ATTACHED: DEBUNKING Blake Neff's Debate LIES—The Real Reason Candace Owens Didn't Fly to Phoenix 🧾✈️

Hey Blake, the ""sincere"" offer you’re bragging about was a hostage situation, not a debate. Let’s look at what actually happened before you try to lecture anyone on ""credibility."" 

You issued a demand for a response within 24 hours. That isn't how professional journalism or safety works. Candace has a family and a team. Demanding someone fly to Phoenix on a whim without a finalized date is a PR stunt, not an invitation.

@RealCandaceO couldn't attend in person that specific Monday because it was her husband’s birthday—a day involving people flying in from overseas. Her husband, who manages the household and her security, shut it down immediately. Unlike Erika’s ""security theater"" in Athens, Candace’s concerns were based on actual, documented coordination.

Your original quote, Blake: ""There will be a live stream here in Phoenix... we would sincerely welcome her participation in that live stream."" * You never explicitly stated it had to be in-person until after she offered to appear via stream.

Why rescind a ""sincere"" offer just because the guest prefers a digital link? Unless, of course, the goal was to ensure she couldn't make it.

Despite an actual, credible assassination plot against her (not a manufactured ""bad ticket sales"" threat), Candace still tried to reschedule. Your team’s response? You acted like ""little girls,"" told her to pound sand, and closed the door on the meeting rescinding the offer. 

Candace made it clear that she was still game and wanted to make it work if you gave her an alternat4e date. She even joked she might be willing to ""beg"" the ""Supreme Court of George Farmer"" to make it work IF you confirmed Erika Kirk was actually going to be there to answer every question under the sun face-to-face.

Stop pretending you’re smarter than the public, Blake. I told you not to make me pull the clips and you should of just deleted your post and heeded that advice little guy.  

The PR machine at Turning Point is trying to rewrite history again, but I brought the receipts. @BlakeSNeff  just took to X to gaslight the public about why the Candace Owens vs. Erika Kirk debate hasn't happened, but his post is a total fabrication."
"'2043657864917528615'","4/13/2026 7:49","Tweet","en","1279","766","494","19","0","0","3","THEY SOLD OUR CHILDREN FOR CASH—THEN THE GOVERNMENT LET THEM WALK. ⚖️💔

This isn't just a ""scandal."" It was a human rights atrocity fueled by pure, unadulterated greed.

For years, Judges Michael Conahan and Mark Ciavarella operated a ""Kids for Cash"" pipeline. They accepted $2.8 million in kickbacks to shut down public facilities and funnel thousands of children into private, for-profit prisons.

We are talking about children whose lives were shattered for the sake of a judge’s yacht and luxury condo.

A 10-year-old girl was shackled and hauled off to a detention center for ""trespassing"" in a vacant building.

A 14-year-old boy was locked away for months because of a sarcastic post about an assistant principal on MySpace.

Edward Kenzakoski, a star wrestler, was sent away for a minor offense. The trauma was so deep he never recovered; he died by suicide at age 23. His mother, Sandy, had to watch the judge who broke her son walk free.

THE ARROGANCE:
Listen to Matt Cox in this clip. He was locked up with Conahan at FCI Coleman. He describes a man who was still ""disgusted"" to even speak to others—a man who showed zero remorse while the kids he sentenced to 18 months for ""breaking a window"" were rotting in cells.

THE BETRAYAL:
Conahan was sentenced to nearly 20 years. He should still be behind bars. Instead, he got to go home early for ""COVID safety,"" and this past December, Joe Biden used his autopen to officially commute the rest of his sentence.
While these judges enjoy their ""golden years"" at home, thousands of Pennsylvania families are still living with the trauma, the suicides, and the stolen childhoods.

LEFT OR RIGHT—THEY DON'T CARE ABOUT YOUR KIDS. 🏛️⚖️
Corruption is a bipartisan sport, and our children are the currency. It’s time to stop picking sides and start demanding accountability for the predators in robes.

FOLLOW @MatthewCoxITC  And watch his FULL episode linked below! 👇"
"'2039117781791064066'","3/31/2026 19:08","Tweet","en","1251","945","290","16","0","7","4","🚨 BOMBSHELL: Candace Owens Just Revealed That According To New Filing —The State Has No Physical Proof The Gun Recovered Was Actually Fired😱

""If the gun does not fit, you must quit.""

Tonight, Candace Owens took a sledgehammer to the official deep state narrative surrounding the assassination of Charlie Kirk. By taking us back to the very beginning and tracking the timeline hour by hour, she exposed exactly how TPUSA, Erika Kirk, and federal operatives repeatedly changed their story as their ""lone gunman"" plot fell apart in real-time.

Here is the step-by-step breakdown of the greatest cover-up in modern history:

Exactly four minutes after Charlie was carried to an SUV, Terrell Farnsworth—the TPUSA AV director—raced to the crime scene. He didn't secure the expensive camera equipment. He stepped onto the bloody chair Charlie was shot in and specifically removed a $15 SD card from the camera positioned directly behind Charlie's head.

They claimed he was acting ""heroically"" to protect the footage. But Candace discovered the truth: when she finally forced Terrell to FaceTime her the footage days later, it revealed the ultimate state secret. There was no exit wound, and not a drop of blood on Charlie's back.

On September 19th, Candace went public with the fact that the bullet didn't go through. This caused a massive internal panic. The very next day, TPUSA operatives and the FBI were aggressively calling Candace’s husband, George.

What was their urgent concern on the day of Charlie's private burial? They were terrified and desperate to know if Candace had screen-recorded that FaceTime call. They knew that if the public saw there was no exit wound, their official "".30-06 high-velocity sniper"" narrative was completely destroyed.

Because Candace blew up their narrative, Erika Kirk and Andrew Kolvet scrambled. During Charlie's actual funeral, they peeled off to conference with the trauma surgeon to curate a PR spin.

Story 1⃣: Kolvet tweeted that Charlie was a ""Man of Steel"" whose bones miraculously stopped the bullet, explicitly claiming the coroner found the intact bullet just beneath the skin.

Story 2⃣: Three days later, the story magically changed. Kolvet told Candace the bullet actually traveled down the spine and ""shattered"" in the thorax.

Why the pivot? Because Tyler Robinson’s family publicly revealed that his ""family heirloom"" rifle takes special bullets. The Feds instantly realized they could never forensically match an intact bullet to that specific gun. The intact bullet vanished, and it suddenly became ""inconclusive fragments.""

The media is aggressively ignoring the biggest hole in this entire case: The ATF and the Feds cannot even prove the rifle found at the scene was fired that day.

Where is the GSR test? There is zero evidence Tyler Robinson had Gunshot Residue on his hands.

The K9 Failure: Trained bomb and gun-sniffing dogs swept the exact field where the gun was allegedly found immediately after the shooting—and found nothing. It is biologically impossible for a K9 to miss a recently fired rifle sitting in the grass.

The DNA Spin: The media screams that Tyler’s DNA was on the gun. What they hide is that there were SIX different sets of prints on that weapon.

Of course Tyler's prints were on his own gun. The real question the Feds are covering up is: Who took Tyler's unfired gun and planted it in that field to frame him?

From JFK, to MLK, to CJK. The federal accomplices are losing control of the narrative. Read the court filings. Share the truth. The entire timeline is a manufactured lie to protect the real assassins. 🇺🇸📢

FOLLOW @RealCandaceO, RT and watch her FULL podcast below. 👇"
"'2049990344268214578'","4/30/2026 19:12","Tweet","en","1234","898","153","76","107","7","3","‼️EXPOSED: Mikey McCoy Was The MOLE—Candace Just Dropped The Ultimate TPUSA BOMBSHELL! 💣👀

Candace Owens just flipped the script on Andrew Kolvet and Erica Kirk in a way no one saw coming. After being attacked from every angle on her birthday, Candace decided to ""sentence them to more truth""—and this one is a career-ender.

The ""Mole"" Revealed:Candace just confirmed that her suspicion of a Turning Point USA cover-up didn't come out of thin air. It came from INSIDE the house.
""Part of the reason why I suspected Turning Point USA... is because someone at Turning Point USA got a message out to me. It was Mikey McCoy.""

According to Candace, Mikey McCoy reached out via a third party with a specific warning: ""Look further into Andrew Kolvet."" The Fallout:

Betrayal in the Inner Circle: Mikey McCoy, a staple of the TPUSA team, allegedly flagged his own colleague to Candace.

The CEO Mystery: Candace is doubling down on the ""Man of Steel"" statement, demanding Erica release the video of Charlie naming her CEO. If it exists, why is everyone suddenly ""shy""?

The ""Conspiracy"" Charge: Candace clarifies she doesn't believe Erica killed Charlie, but she does believe the documented lies rise to the level of a criminal conspiracy.

Candace isn't just asking questions anymore; she's revealing the sources that started the fire. Andrew Kolvet, the ball is in your court. How do you explain your own team pointing the finger at you? ☕️🍿

Is Mikey McCoy the key to the entire investigation? Let us know your theories in the comments! 

FOLLOW @RealCandaceO, RT and watch her full EPISODE linked below.👇"
"'2043826272711635007'","4/13/2026 18:58","Tweet","en","1117","846","172","27","72","5","3","🚨 BREAKING: The TPUSA ""SUCCESSION"" Audio Is A TOTAL Fraud.

Candace Owens just dropped a nuclear update on the Charlie Kirk investigation. Multiple donors who were physically present at the Aspen Summit have come forward to confirm: The audio of Charlie Kirk appointing Erika Kirk as his successor is COMPLETELY FAKE.
This confirms the ""Charlie GPT"" theory we’ve been tracking at Project Constitution—this isn't just internal drama; it’s a high-level information operation.
The Bombshell Evidence:
•Donor Testimony: Attendees at the Aspen event say Charlie never uttered those words. They are ""stunned"" by the fabrication.
•The Video Gap: TPUSA refuses to release the video of this moment, only a suspiciously formal audio clip.
•The ""Charlie GPT"" Plot: Evidence suggests a plot to use AI to manufacture Charlie's ""dying wish"" and install Erika as CEO.
If they used AI to hijack the organization’s future, we are looking at a level of evil that is hard to comprehend. The narrative is crumbling, and the truth is coming out.
TPUSA: RELEASE THE VIDEO. 🕵️‍♂️🏛️

FOLLOW @RealCandaceO, RT and watch her full episode linked below 👇"
"'2046365248416887156'","4/20/2026 19:07","Tweet","en","1110","757","124","12","217","7","4","😱A RIGGED SHOW TRIAL TO EXECUTE AN INNOCENT PATSY:  Candace Owens Just NUKED The Prosecution & Erika Kirk! 👀

If you want to know what a coordinated legal cover-up looks like, look no further than the Tyler Robinson case. Tonight, Candace Owens just exposed the sick, twisted game being played by the prosecution, Erika Kirk, and the paid media shills trying to send a 22-year-old kid to the gallows.

Candace just laid out the sheer administrative panic happening behind the scenes.

Here is the playbook they are using right now:

⚖️ THE ""SPEEDY"" SHOW TRIAL: It is practically unheard of for the victim (Erika Kirk) and the prosecution to fight against standard legal continuances. But Erika invoked a Utah state code demanding a ""speedy trial."" Why? Because they do NOT want the defense to have time to review the evidence. 

They want a televised ""Show Trial of the Century"" right now, where they can wave unverified text messages and stock photos of guns in front of cameras, knowing the defense has been blocked from actually examining the phone or the weapon hidden at Quantico.

💰 THE PAID SHILLS: How do you sell a fake narrative to the public? You buy the ""commentariat."" Candace called out the influencers who are cashing $5K and $7K checks to sit online and hysterically claim the evidence against Tyler is ""overwhelming."" They are literally being paid to lie and build public consensus to execute an increasingly plausibly innocent young man.

The karmic debt these influencers are racking up by sending an innocent kid to death row for a paycheck is staggering.

This isn't about justice; it's about narrative control. We are officially in the final stage of the Turning Point ""Eras Tour."" As Candace flawlessly put it: First it was the free-market era, then it was the shady pastor era... and now? We are squarely in the ""Lying A Lot"" Era.

They don't have a case. They have a script. And we are going to keep tearing it apart.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
