"tweet_id","created_at","type","engagement","favorite_count","retweet_count","reply_count","hit_score","text"
"'2041185815733153940'","4/6/2026 12:06","Tweet","1043","743","285","15","4","So what's up @FBIDDBongino you gonna address this or what? 
I find it very telling that i exposed this last Friday and nothing but crickets from you. 

Were you colluding with TPUSA to cover up for the real murderers of Charlie Kirk and frame Tyler Robinson?

Big time conflict of interest if you ask me."
"'2041520647919075563'","4/7/2026 10:17","Tweet","982","656","251","34","4","🚨 EXPOSED: Laura Loomer Issues Deranged Threats Against Tucker Carlson – Same Playbook That Got Charlie Kirk Assassinated 😳

Larry Loomer  aka @LauraLoomer  just posted this unhinged rant (screenshot attached):
“Tucker and everyone who still hangs out with him are so fucked. They have no idea what’s coming their way politically… They have really messed with some of the wrong people, and they aren’t going to get away with their insane behavior. Everything will come out.”

This is the exact same tone of threats Charlie Kirk was receiving from TPUSA’s Zionist donors right before they had him assassinated.

Not a good look, Larry.
If anything happens to @TuckerCarlson, @RealCandaceO, @megynkelly, or anyone in their circle — we know exactly who to point the finger at.

Everyone knows Loomer is mentally unstable. This is the same woman who handcuffed herself to the front of Twitter headquarters in a full meltdown when she got banned… and who’s had multiple 5150 psychiatric holds placed on her.

She’s psychotic — and now she’s openly threatening conservative voices who dare step out of line.

This isn’t “political commentary.” This is a warning shot.
Share this everywhere before the gaslighting begins. We see you, Larry. 🇺🇸⚠️"
"'2046717725855174782'","4/21/2026 18:28","Tweet","967","696","169","19","4","😱SHOCKING: Candace Owens Just Revealed The FaceTime Video She Was Shown Of The FOOTAGE Behind Charlie Was Likely EDITED 👀

 Candace Owens has revealed new FaceTime evidence involving Terrell Farnsworth that suggests the ""back camera"" footage—the footage Terrell raced to take down just 4 minutes after Charlie was struck—was likely deliberately edited or cropped before it was shown to her.

1. The ""Cropped"" Footage at UVU 📹
@misfitnici  discovered a disturbing pattern. Throughout the 2025 American Comeback Tour (Florida State, USC, Boise State, etc.), the camera behind Charlie’s head was always a wide-angle shot that showed the ground.

The UVU Footage: In the version Terrell showed Candace, the ground is completely cut out.

The Implication: Either they changed the camera settings specifically for that day, or Terrell manually zoomed in later to hide what was happening on the floor around Charlie’s feet.

2. The Missing SD Card 💾
Candace reveals that during their FaceTime on September 19th, she saw Terrell opening a file labeled ""YOLO Drive"" on his desktop in Scottsdale, Arizona.

The Red Flag: Why did Terrell have the SD card in his possession two days after the incident?

The Federal Question: If the feds were on the scene ""too quickly,"" why didn’t they confiscate the most vital piece of video evidence immediately? Terrell claims he took the camera down to ""protect Erica,"" but he never mentioned giving the footage to authorities.

3. ""Boiling the Frog"": The New Setup 🏗️
For years (2017–2024), Charlie tabled on flat ground with no rear cameras. Suddenly, in 2025, the setup changed:

The Platform: Charlie (who was 6'5"") was placed on a new platform, sitting in a chair above the table.

The Rear Camera: A brand-new camera angle was added directly behind his head—an angle Candace says serves no logical purpose for a Q&A.

The Timeline: This ""strange and new"" setup appeared to arrive alongside the major Wi-Fi sponsorship deal.

The Big Question ⚖️
What was on the ground at UVU that was worth hiding? Candace is calling on Tyler Robinson’s defense team to demand the un-cropped, full-frame footage from Turning Point. If the camera captured the aftermath and the movements of security guards, it may hold the key to identifying the true assassins.

""It has to be something that would solve Charlie's murder. That's my position and I'm gonna stick to that."" — Candace Owens

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2049536282162876507'","4/29/2026 13:08","Tweet","909","679","127","69","4","‼️EXPOSED: Erika Kirk Claims Candace Owens ACCUSED Her of Murder—The RECEIPTS Say She’s LYING 🚫👀

I just watched Erika Kirk’s latest ""woe is me"" performance, and we need to separate the facts from the feelings. 

Erika claims she wakes up to ""headlines lying"" about her. Let’s be clear: You aren’t waking up to lies, Erika—you’re waking up to the truth being exposed, and you just don't like how it looks in the light of day.

Let’s Check the Receipts:
""Comedians in White Face"": She’s whining about the satire, but let’s be honest—Drewski is a legend for that. It was hilarious, it was effective, and it hit exactly where it needed to. If you can't handle the parody, maybe don't run a political machine. 

""Not Fit to be CEO"": Erika, this isn't an ""insult,"" it’s an objective fact. Turning Point is a multi-hundred-million-dollar organization. You are a stay-at-home mom with zero executive experience. Suggesting you aren't qualified to run a massive national non-profit isn't ""hate""—it's a performance review. 📉

THE BIGGEST LIE: This is the one that proves she’s lost the plot. She actually claimed on air that Candace Owens is saying Erika murdered her husband.

I am calling her out RIGHT NOW. Show me the clip. Show me the timestamp. Show me one single instance where Candace Owens said, or even implied, that Erika murdered Charlie. You can’t, because it never happened. 🛑

This is a bald-faced, desperate lie designed to smear Candace and deflect from the real questions being asked about the leadership (or lack thereof) at TPUSA.

Erika Kirk is using emotional blackmail to shield herself from accountability. She’s not a victim; she’s a CEO who can’t handle the job or the truth. 

Project Constitution doesn't care about your feelings, we care about the facts. Stop lying, Erika. 👇

CC: @RealCandaceO"
"'2043831224561447332'","4/13/2026 19:18","Tweet","872","707","148","17","4","EXPOSED: The UNHOLY Alliance Between Ben Shapiro, Erika Kirk, And The ADF — Planned LAWSUIT Incoming Against Charlie Kirk Investigation Crowd?😮

In a massive update on the TPUSA investigation, @RealCandaceO just revealed evidence of what she describes as a coordinated ""gang stalking"" operation to take her down. According to internal whistleblowers and video evidence, the Daily Wire is reportedly ""driving the bus"" behind a legal assault against Candace.
The Bombshell Allegations:
•The Legal Plot: Candace reveals that Ben Shapiro is allegedly in cahoots with Erika Kirk and the Alliance Defending Freedom (ADF) to sue her for her investigative reporting.
•The Boardroom Takeover: Evidence shows Daily Wire CEO Caleb Robinson has quietly taken a board seat at the ADF—a massive Christian free-speech org, despite having no legal background. Candace calls it a ""silent seat"" for Shapiro.
•The ""Obsession"": Candace questions the bizarre, high-intensity relationship between Ben and Erika. Why is Ben so ""financially and emotionally invested"" in protecting Erika Kirk and silence investigative journalism?
•Safety Concerns: Candace echoed Megyn Kelly’s sentiments on Mark Levin, stating she feels Shapiro’s obsession has become ""dangerous"" and constitutes non-stop harassment since 2024.
Is this a strategic move to hijack Turning Point USA? Or is it a personal vendetta to bury the truth about Aspen? Project Constitution is following the money and the board seats.
THE SCRIPT IS LEAKING. EXPOSE THE STALKERS. 🕵️‍♂️🏛️

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below 👇"
"'2039488973454856423'","4/1/2026 19:43","Tweet","865","635","223","7","4","🚨SHOCKING: The Romney's Connection To Timpanogos Hospital —Plus The 8 MILLION Dollar DoD Payout🤯

The timeline is matching up. The money is matching up. The military connections are matching up.

Tonight, Candace Owens completely blew the lid off the Charlie Kirk assassination cover-up. If you want to know how the deep state executes a hit and clears an entire emergency room, you have to follow the money, the military, and the Romney family.

Buckle up. We are going deep into the architecture of a state-sponsored hit.

THE CLEARED HOSPITAL LOBBY:
Let’s start with Timpanogos Regional Hospital on September 10th. Reports and observations from that day suggest something highly unusual: the emergency room appeared remarkably empty. Where were the usual patients? Where was the normal, everyday ER traffic?

Is it standard protocol for a regional hospital lobby to be completely cleared out during a high-profile crisis? Who has the authority to lock down an ER in that manner, and why was the FBI allegedly so quick to seize the interior hospital footage while an active manhunt was still underway outside?

THE MANHUNT AND THE O-6 CAPTAIN:
Then there is the timeline of the manhunt itself. We all remember when Kash Patel and the FBI publicly announced they had a suspect in custody—a young man named Zachariah Qureshi—only to release him an hour and a half later with no further explanation. Did this premature public announcement inadvertently halt the police search, providing the real perpetrators an hour-and-a-half window to escape?

But who exactly is Zachariah Qureshi?

Public records show he is the son of Ahmed Qureshi, an active, high-ranking O-6 (Captain) in the United States Navy. Captain Qureshi is also the co-founder of a Dallas-based tech company called Bilt Inc., which specializes in ""3D interactive immersive intelligence"" applications.

THE $8 MILLION JUNE CONTRACTS:
This is where the public financial data gets very interesting. According to USA Spending records highlighted by Baron Coleman, Bilt Inc. had historically operated on relatively small federal contracts for years.

But suddenly, in June 2025—the exact window when many analysts suspect the events of September 10th were being planned—Bilt Inc. received massive payouts from the Department of Defense (specifically the Air Force) totaling nearly $8 MILLION.

Why the sudden, unprecedented influx of DOD cash to this specific company at this specific time?

THE ROMNEY CONNECTION TO TIMPANOGOS:
It gets even more curious. Who did Navy Captain Ahmed Qureshi co-found Bilt Inc. with?

Corporate profiles point to a man named Nathan Henderson. Nathan and his wife, Gina Romney Henderson, are executives at the company. In fact, records suggest the Qureshi and Henderson families even shared the exact same residential address in Keller, Texas, at one point.

And here is the data point that brings it all back to September 10th: Nathan and Gina Romney Henderson have a son named Connor. Connor attended BYU at the same time as Zachariah Qureshi. And according to his own professional LinkedIn profile, Connor was employed as an Emergency Room Scribe during the summer of 2025.

Where was he working? Timpanogos Regional Hospital.

Let's review the documented, public facts:

🔘The DOD awards $8 Million to Bilt Inc. in June 2025.

🔘Bilt Inc. is run by an active Navy Captain and members of the Romney family.

🔘The Navy Captain's son is detained and then quickly released by the FBI during the critical hours of the September 10th manhunt.

🔘The Romney executive's son was employed as a scribe in the exact, remarkably empty emergency room where Charlie Kirk was taken.

Are these simply the most staggering, unrelated coincidences in modern history? How do the Romney family, a Navy Captain, an $8 million DOD payout, and the specific hospital where Charlie Kirk was taken all intersect in one single narrative?

Special Thanks to amazing @Mia_Stretch who's tireless work led to the uncovering the Romney connection to The Qureshi's

The American people deserve transparency. You have the facts. We'll let you draw your own conclusions. 🇺🇸

FOLLOW @RealCandaceO, RT and watch her FULL episode down below. 👇"
"'2046710613338911216'","4/21/2026 18:00","Tweet","811","619","161","11","4","Candace Owens Exposes Erika Kirk’s Family ""Gun Business""—Why is Erika Kirk’s Mother Secretly Selling Guns?! 👀

If you thought the TPUSA cover-up couldn't get any darker, buckle up. The panic inside their camp is reaching a fever pitch. Blake Neff is currently having a public meltdown on X, desperately trying to call Candace Owens a ""liar.""

That’s a bold accusation coming from an organization built entirely on deception. Why are they spiraling? Because the leaks are turning into a flood.

Tonight, Candace just revealed they received a STUNNING new tip regarding Erika Kirk’s mother, Lori.

The Tip: Lori is connected to gun sales.

Let that sink in. While the Feds are desperately trying to frame a 22-year-old kid with an inoperable, heavily-modified WWII-era Mauser, we are now learning that the ""victim's"" own mother is quietly involved in the business of firearms?

As Candace perfectly put it: What industry is it that everybody is in? Everyone in this inner circle seems to be tied to moving weapons or deleting evidence (shoutout to Terrell mysteriously scrubbing his footage)—everyone except the actual kid they have locked up in a cage facing the death penalty.

The state's case is a complete sham, and the walls are closing in on the Kirk family syndicate. We are going to keep pulling these threads until the whole sweater unravels.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2044238181164331041'","4/14/2026 22:15","Tweet","772","493","161","21","4","Did Victor Marx Just Foreshadow What We'e Been Alleging About Erika Kirk's Pattern Of TARGETING Young Vulnerable Girls? 

The texts are disturbing, the pattern is clear, and this needs to be seen by everyone.

Victor Marks lays it out perfectly: ""The sad part is broken women, broken girls... perverts, predators. They know that's who they go after.""

@5149jamesli  presents the alleged text exchanges between a 25-year-old Erika Kirk and a 15-year-old girl named Jill from 2013.

Read these messages for yourself and ask if this is appropriate:

Erika sends a meme that says, ""This Valentine's Day, I'm going to touch your butt.""

Erika writes, ""You have the most stunning features... Your eyes, your lips, your skin, you're absolutely beautiful.""

Erika gives the minor specific instructions on how to prepare her body: ""I forgot to tell you hydrate tonight, no alcohol, and don't eat a lot of salty foods. You don't wanna look bloated.""

This is followed by a bizarre exchange where Erika seems to almost let something slip, referring to the girl's ""age recognition"" before calling herself a ""twat waffle"" and blaming Siri.

James concludes with the most damning assessment: ""I don't wanna just throw out the term grooming haphazardly, but this just... it doesn't look good... I would probably not be sending these kinds of messages to a minor.""

He's right. It doesn't just ""not look good."" It's a textbook example of grooming behavior. It's an adult in a position of influence showering a minor with inappropriate compliments, sexual innuendo, and controlling instructions about her body.

This is the new CEO of TPUSA. This is the woman the syndicate wants you to believe is a grieving widow and a capable leader. These texts paint a very different picture—a picture of someone who allegedly targets and manipulates vulnerable young girls.

The American people deserve to know the truth about who is running the organization Charlie Kirk built.

Be sure to FOLLOW my bro @5149jamesli"
"'2039953635375710311'","4/3/2026 2:30","Tweet","730","596","110","24","4","🚨EXPOSED: How Did The ATF ""Match"" Evidence That Wasn't Even at the Scene— Plus Gary Admits Candace was Right All Along😳 

Buckle up, because the ""Official Narrative"" just tripped over its own shoelaces on @infowars. Gary Melton from @paramounttactcl sat down with @RealAlexJones  and managed to drop a bombshell that is as hilarious as it is terrifying.

The Magic Shell Casing 🪄🐚
Gary claims the ATF testing ""positively confirmed"" the spent shell casing found at the scene matched the murder weapon. One teeny, tiny, microscopic problem, Gary: The rifle was  BOLT-ACTION.

The spent casing was found STILL IN THE CHAMBER, not ejected.

THE GUN WASN’T EVEN FOUND AT THE SCENE. 🚫🔫

So, how exactly did they match a ""casing found at the scene"" when there was no casing on the ground and no gun in sight? Is the FBI hiring street magicians now? Or are we just supposed to believe in teleporting brass? 🎩✨

Welcome to the ""Side of Truth,"" Gary! 🤝👀
But wait, it gets better. Gary is finally ditching the ""Fed-slop"" narrative. He now admits he doesn't think Tyler Robinson acted alone and—get this—he says it could ""ABSOLUTELY HAVE FOREIGN TIES""

Wait, what’s that, Gary? Foreign ties? 🌍🛰️ Does that mean you're admitting @RealCandaceO Was Right?

It’s almost like Candace Owens has been saying exactly that for months while YOU and the rest of the ""Shady Bunch"" at TPUSA called her a ""maniac.""

The ""New Gary"" Effect 🔄😂
I have to wonder... does this sudden moment of clarity have anything to do with TPUSA trying to replace him with ""New Gary""? Nothing clears the head quite like getting ghosted and swapped out by the very people you were protecting.  Side note, check out the clip in the post below of New Gary's segment on the Charlie Kirk Show from earlier this week. 🏃‍♂️💨

Gary just accidentally admitted that the ""conspiracy theorists"" were right all along. The forensic math isn't mathing, the casings are imaginary, and the ""Foreign Ties"" are officially on the table.

They are overthinking again. And it is glorious to watch. 🍿🎥"
"'2042403958472249532'","4/9/2026 20:47","Tweet","697","502","141","54","4","🚨BREAKING: Trump Is Completely Delusional— Read This Unhinged Long Book He Just Wrote Attacking Candace Owens, Megyn Kelly, Tucker Carlson and Alex Jones.🤡

Wow guys, Donald Trump just released a statement that is so factually illiterate and psychologically unhinged, it makes you wonder who is actually writing his Truth Social posts—or if the old man has finally lost it entirely.

Let’s take a walk through this landscape of lies, shall we?

1. The ""Years of Fighting"" Revisionism 🤥
Donald, let’s be for real. Tucker, Megyn, and Candace didn't ""fight"" you for years. They carried you. They were the intellectual vanguard that convinced the American people that you actually meant what you said about ""America First."" They unfortunetly campaigned for you, and defended you when the mainstream media tried to bury you, and helped mobilized the base that delivered you a landslide. To call them ""troublemakers"" now that we’re asking for accountability on the Iran war? That’s not leadership; that’s a delusional breakdown. 

2. The ""3rd Rate Podcast"" Math 📉
He claims ""nobody is talking about them"" and that their podcasts are ""3rd rate."" That’s hilarious coming from a man whose real approval rating is currently hovering around 30%—the lowest in history.

Fact Check: Candace Owens podcast is number one in the world. Tucker and Megyn are dominating the charts as well, while your ""friends"" at CNN and Fox are bleeding out.

The Irony: If nobody is talking about them, why did you spend 500 words obsessing over them? If they're so irrelevant, why did you call Candace's personal cell phone to beg her to stop talking about Brigitte Macron? You can’t have it both ways, Donald.

3. The ""MAGA"" Hijacking 🏴‍☠️
You say their views are the ""opposite of MAGA."" On that point, I actually agree. Because ""MAGA"" has been hijacked. It’s been sold off to the highest bidder—specifically the Zionist lobby and the war-mongering Neocons who just staged a ""hostile takeover"" of the Republican party. They didn't leave the movement; the movement left them. They are America First. They believe in our borders, our economy, and our sons and daughters not dying in a protracted Middle East war for a foreign interest. You, on the other hand, are carrying the water for Brigitte Macron and Bibi Netanyahu. Who’s the ""traitor"" again?

4. The CNN 100% Approval ""Fed-Slop"" 🤮
I actually laughed out loud at the reference to the CNN poll claiming 100% approval for the Iran war. In a country that can’t agree on the color of the sky, you want us to believe 100% of Americans want to add billions to the national debt and send troops to Tehran? That isn’t a poll; it’s propaganda. It’s ""Fed-Slop"" served on a silver platter, and you’re the only one gullible enough to eat it.

5. The ""Beauty"" and the Lawfare ⚖️
Trump claims Brigitte Macron is ""more beautiful"" than Candace? Donald, your eyesight is failing almost as fast as your foreign policy. 

But more importantly—you applaud the lawfare used to bankrupt Alex Jones, yet you cry ""persecution"" when the Democrats use the same tactics on you? That is the definition of a hypocrite.

The Bottom Line: You call them losers, but you’re the one who fell for the ""Regime Change"" lies that every other president was smart enough to avoid. You’ve traded ""America First"" for ""Israel First,"" and you’re too arrogant to realize the base sees right through it.
You aren't a man of action anymore; you’re a man of transactions. And trust me, your legacy won't be a ""Red Wall""—it will be the ""Shit Stain"" of being the most unhinged, out-of-touch President to ever betray the people who put him in power.

Wake up Donald. Time to stop smelling your own farts. 🥂"
"'2043868381590499554'","4/13/2026 21:46","Tweet","678","444","217","17","4","🆘EXPOSED: The Frantzve FAMILY Business Model — From 1970s BRIBERY To TPUSA Dark Money🕵️‍♂️💸

Check out this thread on the Frantzve family tree, and it leads straight back to the ""Financial Wild West."" If you want to understand how Lori Frantzve and Erika Kirk operate their labyrinth of LLCs and NGOs, you have to look at the man who started it all: Carl Kenneth Franntzve.

The Blueprint: The American Banknote Company (ABN) Scandal
In the 1970s, Carl Kenneth Frantzve served as VP of Manufacturing at ABN. This wasn't just any printing company—they printed the currency and bonds for foreign nations. According to our research, his tenure overlapped with what the Church Committee revealed to be a global network of systematic corruption.

The ""Grease"" Payments: Before the 1977 Foreign Corrupt Practices Act (FCPA), bribery was a ""normal business expense."" Over 400 US companies admitted to paying more than $300 million in bribes to foreign officials.

Monopoly on Sovereignty: ABN maintained a predatory policy where foreign nations couldn't even own the plates for their own currency—effectively giving a private US corporation capture over their monetary systems.

The Slush Fund Model: Companies perfected the art of inflating contracts to funnel cash into secret accounts for ""consultants"" (intermediaries for foreign ministers).

The Evolution: From Currency to ""Stem Cell"" NGOs
This isn't just history; it's a succession plan. Heres how  these 1970s ""Wild West"" tactics have been modernized.

NGOs as Statecraft: @MikeBenzCyber  posits that NGOs and government contractors act as ""stem cells"" for the national security state—flexible tools used to exert influence where the CIA or State Department cannot.

Plausible Deniability: By using 501(c)(3)s and 501(c)(4)s (like TPUSA and its affiliates), bad actors can perform tasks that would be unconstitutional for the government to do directly.

The Information Nexus: Just as ABN managed foreign IDs and currency, Erika’s foreign NGOs (like the Romanian orphanages) allow for deep embedding in vulnerable populations, gathering intelligence under the guise of humanitarian aid.

Connecting the Dots: The Modern Web
The apple doesn't fall far from the tree. We see the same patterns today:

Systemic Falsification: Using ""slush funds"" and off-the-books accounts to hide payments.

Lobbying & Narrative Control: The nexus between tax-exempt charities and political LLCs.

The ""Censorship Industrial Complex"": Protecting these NGO operations by labeling any whistleblower or investigator (like us!) as ""disinformation.""

THE VERDICT: The practices perfected by Carl Kenneth Frantzve in the 70s—which were so corrupt they forced the passage of the FCPA—are the exact same ""Wild West"" tactics being used to funnel dark money through the Kirk/Frantzve network today.

STAY TUNED. We are following the money and exposing the entire corrupt system.🕵️‍♂️🏛️

From: @SammyTherese FOLLOW Her!"
"'2042822555724058675'","4/11/2026 0:30","Tweet","528","349","95","84","4","🚨EXPOSED: Erika Kirk And Her Proxy PRAY For God To ""BREAK OUR TEETH AND OUR MOUTH""—They're WEAPONIZING The Bible To Call For VIOLENCE Against Their Critics😱

This clip is the definition of ""mask off"" for Erika Kirk and Turning Point Faith leadership. Under the guise of ""forgiveness"" and ""kingdom business,"" Erika Kirk and her proxies just issued a chilling message to anyone investigating the truth behind Charlie Kirk’s death and the organization's finances.

Watch this and tell me it isn't a direct threat.  

Erika Kirk and her ""pastor"" proxies just took spiritual gaslighting to a dangerous new level. While preaching about ""forgiveness,"" they just subliminally green-lit their followers to attack investigators.

🔍 THE BREAKDOWN:
""Demonic Acclamation"": Pastor James Kaddis claims that if you find anything ""suspect"" about Erika’s narrative, you aren't an investigator—you have a ""demonic acclamation."" It’s the ultimate way to dehumanize critics. 📁👹

The Low-Key Call for Violence: Kaddis openly admits he prays for God to ""BREAK THEIR TEETH AND THEIR MOUTH."" Erika’s response? A firm ""Amen."" They are literally asking for physical harm to come to those asking for transparency. 🦷💥

Subliminal Targeting: By labeling truth-seekers as ""evil"" and ""inspired by the Father of Lies,"" they are telling their followers that attacking us is a ""spiritual duty."" This is how you weaponize a fan base.

The ""Ignore the Noise"" Shield: Erika claims her energy only goes to her ""business"" and her kids, yet she spent the entire segment obsessing over the ""horrible things being said."" If it's just ""noise,"" why are they praying for our dental work to be destroyed? 

🎙️ THE CRINGE MOMENT:
""I don’t think there’s anything wrong with praying the prayer... God break their teeth in their mouth. I’m praying that prayer for a lot of people."" — Pastor James Kaddis

⚠️ THE REALITY:
They are terrified. They are calling for ""perfect justice"" because they know the human justice system—and the investigative receipts—are closing in. When you can’t answer the fraud allegations, you start praying for the investigator’s mouth to be shut. Literally.

WHO IS THE REAL ""DEATH CULT""? 🏛️💀 They claim we are drinking poison, but they are the ones praying for violence in the name of the ""Prince of Peace.""

SOUND OFF: Is this a prayer meeting or a mob hit disguised as a sermon?"
"'2044906179378188564'","4/16/2026 18:30","Tweet","505","378","95","7","4","🆘EXPOSED: The Secret Service JUST Debunked Erika Kirk's LIES There Was No Credible Threat. 🤥
 
The establishment is scrambling, and the narrative is crumbling in real-time. Candace Owens just dropped a truth bomb that exposes exactly how deep the deception goes. If you aren't paying attention to the ""secret threats"" being manufactured by the mainstream, you’re missing the forest for the trees.

The Secret Service didn't just disagree; they effectively called her a liar. When the most elite security detail in the world issues a public statement to shut down a narrative, you know the ""threats"" being sold to the public are nothing but smoke and mirrors.

THE VICTOR MARX CONNECTION: Why was Marx the first person to announce Charlie Kirk’s ""death"" (a post he later deleted)? And more importantly, why do allegations of ties to foreign intelligence keep surfacing? The timing isn't a coincidence—it's a calculated tactic.

THE ATF NOTHING BURGER: After all the buildup, the ATF ""summary"" is a total dud. They want you distracted by the noise so you don't look at the signal.

THE BOTTOM LINE:
We are being fed a diet of manufactured crises. When the official reports come back empty and the ""whistleblowers"" get debunked by their own agencies, you have to ask: Who benefits from this chaos?

The truth doesn't need a ""secret"" label to be real. It just needs to be told.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below. 👇"
"'2046386894489948434'","4/20/2026 20:33","Tweet","415","323","84","8","4","That's not what they said at the Press Conference. Seems like they again are caught changing their story midway to fit the narrative. 

BTW you AGAIN are violating the gag order, even after the defense specifically called Turning Point out for making prejudicial pretrial statements. 

You will burn in hell @BlakeSNeff for your lies, but PLEASE keep talking because the more you do the easier it will be for them to declare a mistrial for your side tainting the jury."
"'2042511173757669458'","4/10/2026 3:53","Tweet","408","260","125","23","4","🚨 THE WHITE HOUSE PANIC: WHAT IS MELANIA TRYING TO BURY? 🕵️‍♀️
The internet is exploding after Yesterday's high-stakes, on-camera denial from First Lady Melania Trump at the White House regarding any connection to Jeffrey Epstein.

She called the ongoing claims “lies” that “need to end today.” But the timing is raising massive questions. Why is the East Wing suddenly in a state of high alert over a story they claim is ancient history?

📚 THE SCRUBBED MANUSCRIPT
The answer may lie in the legal firestorm surrounding the book Entitled: The Rise and Fall of the House of York by Andrew Lownie. Reports confirm that the initial 2025 hardcover print run contained a nuclear-level quote attributed to a 2007 interview with Jeffrey Epstein:

“The first time Donald had sex with Melania was on my plane. Little did he know I beat him to the punch a year before... things got wild... I ended up almost naked in the back of a limo, going at it with Melania.”

⚖️ THE SILENCE OF THE LAMBS
As soon as those first 60,000 copies hit the shelves, Melania’s legal team descended.

The Recall: HarperCollins UK was forced to recall the book and scrub the passage from all future printings, e-books, and audiobooks.

The Apology: The publisher issued a public apology, attempting to bury the claim entirely.

The Missing Tapes: While Michael Wolff’s 2017 tapes (containing a different claim about the couple) are public, the raw audio or full transcript of this specific 2007 interview has never surfaced.

❓ THE PREEMPTIVE STRIKE
Is Melania’s White House address a genuine defense of her character, or a preemptive strike against something else about to break?

The book was scrubbed. The alleged 2007 interview tape is still missing. And now—just months later—the First Lady is using the White House podium to declare the Epstein talk must end.

Why was the legal response to this specific book so aggressive?

Why did she wait until April 2026 to make this specific on-camera denial?

If the story is ""defamatory and false,"" why the sudden five-alarm fire drill in the West Wing?

🧊 THE BIG PICTURE
The Epstein shadow continues to loom over the administration, and this level of damage control suggests the ""official narrative"" is under serious pressure.

Melania says the talk needs to ""end today,"" but without the release of the unedited 2007 interview transcripts, the questions will only grow.

Is this the final cover-up of the Epstein era, or the crack in the armor that brings the whole house of cards down? Share this before the ""Handlers"" scrub it again. 🕊️

Video from: @RT_com"
"'2049440414621430127'","4/29/2026 6:47","Tweet","388","291","66","14","4","‼️EXPOSED: Andrew Kolvet Promised a Debate—Now He’s Running Scared! 👀

Let’s be very clear about what is happening here. Andrew Kolvet stood outside his own headquarters, looked Zee and the Unf*ck America crew in the eye, and promised a debate. He looked into the camera and said, ""I think it would be fun.""

Well, Andrew, where is the fun? Where is the date? 🔎

We are watching the absolute collapse of an organization in real-time. Andrew is currently playing the ""busy"" card, pretending he can’t find a single window in his schedule, while we all know the truth: They are terrified of an unscripted moment. They are terrified of facing real people with real questions—questions their own base is screaming in the comments section every single day.

It is frankly pathetic.

Charlie Kirk—regardless of what you thought of him—was a man of conviction when it came to the arena of ideas. He didn’t hide. He went to UVU, he stood on those campuses, and he debated the people who hated him most. He believed in free speech enough to die for it.

And now? The people left in charge have turned his legacy into a scripted, curated, propaganda machine that is carrying water for the establishment while the republic burns. They’ve abandoned the mission, and they’ve abandoned the base. 

Andrew, nut up. Stop the gaslighting. You were given an open invitation: any time, any place, any location. If you won't step on that stage, you are admitting that TPUSA is officially dead.

🔥 THE STORM IS COMING: If you aren't following @ZeeToTheHill  on X, you are missing the full picture. She has information coming out in the next 48 hours that is going to shake Turning Point to its core. 💣

NUT UP! @AndrewKolvet 

Watch the receipts BELOW."
