"tweet_id","created_at","type","language","engagement","favorite_count","retweet_count","reply_count","bookmark_count","target_hits","risk_score","text"
"'2043121070287253953'","4/11/2026 20:16","Reply","en","38","35","3","0","0","2","0","@RealCandaceO Exactly"
"'2048298235911913912'","4/26/2026 3:08","Reply","en","36","34","2","0","0","2","0","@WeAreNotGTM @BasedSamParker @RealCandaceO exactly"
"'2048979032734126536'","4/28/2026 0:14","Tweet","qam","35","28","7","0","0","2","0","@RealCandaceO @candaceoshow @baroncoleman @LemmeReact @AubreyLaitsch"
"'2048978786402623877'","4/28/2026 0:13","Tweet","qam","35","23","9","3","0","3","0","@TPUSARapidRep @FrontlinesTPUSA @TPUSA @MrsErikaKirk @AndrewKolvet @BlakeSNeff @tylerbowyer @Michael_McCoyy"
"'2045116376897999274'","4/17/2026 8:25","Reply","en","35","35","0","0","0","2","1","@BasedSamParker @RealCandaceO @DangerousTruth1 also illegal. (allegedly)"
"'2040973196355068364'","4/5/2026 22:01","Reply","en","34","30","2","2","0","4","0","@LauraLoomer @MrsErikaKirk Go enlist yourself then Larry"
"'2049965213965766853'","4/30/2026 17:32","Reply","qme","34","24","2","4","4","2","0","@RealCandaceO https://t.co/S8FVgpAEUG"
"'2048994309878231314'","4/28/2026 1:14","Reply","en","34","27","1","6","0","3","0","@The_OG_Cheerios @MrsErikaKirk @TPUSA Amen 🙏 
I agree. she needs to just resign and take care of her kids. we will never accept her as Charlie's replacement., NOBODY can replace Charlie."
"'2041536708928209159'","4/7/2026 11:20","Reply","en","33","28","3","2","0","2","0","@LauraLoomer @RealAlexJones Trump is as deranged as you now. He needs to be removed from Office immediately. He's a DANGER to all of us. https://t.co/DKcBU3AqGh"
"'2045261971793047623'","4/17/2026 18:03","Reply","en","33","29","4","0","0","3","0","@DiligentDenizen @RealCandaceO 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2047282508484468992'","4/23/2026 7:52","Reply","en","32","29","3","0","0","5","0","@titoamboy @RealCandaceO @imelizabethlane @LoomerUnleashed @LoomersFanClub @LoomeredStrat Cartman Out! 🎤🫳🖕"
"'2040287401029824579'","4/4/2026 0:36","Reply","en","31","30","0","1","0","2","0","@JohnMappin @RealCandaceO @TheoVon @joerogan @TuckerCarlson @BretWeinstein i doubt he is at peace yet because there is unfinished business. he is looking down at all these traitors that betrayed him trying to hijack his legacy. Poor Charlie. 🙏"
"'2047356423974142060'","4/23/2026 12:46","Reply","en","31","29","1","1","0","2","0","@PackFan502 @MrsErikaKirk If you’ve paid attention to everything we’ve been saying for the last seven months you would know"
"'2047315989851738180'","4/23/2026 10:05","Reply","en","31","27","0","4","0","5","0","@titoamboy @RealCandaceO @imelizabethlane @LoomerUnleashed @LoomersFanClub @LoomeredStrat i'd much eather talk about how many BJ's you gave Trump"
"'2040794724575883304'","4/5/2026 10:12","Tweet","qam","30","20","10","0","0","2","0","@baroncoleman @RealCandaceO @IanCarrollShow @Ryanmatta @jimmy_dore @kurtmetzger @realjesseonfire @iamcoachcolin @Nero @ShadowofEzra @sneako @TheOmniLiberal @MJTruthUltra @kanyewest @brandiandbillie @aburkhartlaw @FinanceWolves @ElofsonJess @SabbySabs2 @DDGotAPodcast @FinanceWolves @triggersmarthq @JakeG_Official"
"'2048978156195889603'","4/28/2026 0:10","Reply","tl","30","23","2","5","0","2","0","@unfamericatour TPUSA is OVER!!!!!!!!https://t.co/JWLIW5ACkM"
"'2048046292949983422'","4/25/2026 10:27","Reply","en","30","28","2","0","0","2","0","@RealCandaceO I am going to attend and report LIVE on Candace's Motion to dismiss hearing this Tues. If you want to support me you can donate below. 👇
https://t.co/a4i9NpEXZr"
"'2047746817907912851'","4/24/2026 14:37","Reply","en","30","29","0","1","0","2","0","@Corona_not_covi @RealCandaceO they are to the point where they don't care. they think they are untouchable. they will find out soon enough though that is not the csse. the people are revolting"
"'2047239998290743605'","4/23/2026 5:03","Tweet","qam","30","25","5","0","0","3","0","@TPUSA @AndrewKolvet @BlakeSNeff @tylerbowyer @MrsErikaKirk"
"'2044272638978130332'","4/15/2026 0:32","Tweet","en","30","20","7","3","0","3","1","Sure Bro ...
Whatever you say @GrahamAllen. You're the one who's a disgrace. Pretending like Erika's the victim when she literally participated in her husband's murder in my opinion. You and i both know she has a FULL security detail, not to mention she had the full weight and power of the Secret Service and local police at that arena tonight so that excuse holds no water whatsoever. 

Furthermore your attempts to set her up as the victim sure seems like you guys are preparing some kind of a false flag attack on her. News Flash... We see right through it and it won't work. I guarantee whoever you have allegedly attack Erika to try to blame people like myself and candace the internet will pick apart in 5 seconds flat and prove they are actually either CIA or connected to Turning Point. 
 
I highly suggest you just stop before y'all get embarrassed again. Thank you for your attention to this matter."
"'2048082244485406739'","4/25/2026 12:50","Reply","qam","29","22","5","2","0","5","0","@LauraLoomer
@LoomeredStrat
@LoomersFanClub
@titoamboy
@billmaher
@RealCandaceO
@candaceoshow"
"'2044279621525393636'","4/15/2026 1:00","Reply","qme","29","24","3","2","0","2","0","@paramounttactcl @RealCandaceO https://t.co/g69XyD8VAX"
"'2045812131178717477'","4/19/2026 6:29","Tweet","en","28","18","1","9","0","2","0","👇Please Chime In And Let Me Know Your Thoughts...
@RealCandaceO @baroncoleman @realstewpeters @jonaaronbray @IanCarrollShow @RealAlexJones @DiligentDenizen @Ryanmatta"
"'2041894553968328769'","4/8/2026 11:02","Reply","en","27","19","8","0","0","2","0","DELETED VIDEO OF ERIKA KIRK RESURFACES AND SHE SAYS TOO MUCH AGAIN!! From: @Perezvnicole (Patriotic Housewife) FOLLOW Her! 
https://t.co/PY1L7G4lz4"
"'2045588068632043563'","4/18/2026 15:39","Tweet","qam","25","19","4","2","0","2","0","@RealCandaceO @baroncoleman"
"'2046064073536594369'","4/19/2026 23:11","Reply","en","24","23","0","1","0","4","0","@BurtMaclin_FBI @RealCandaceO @LauraLoomer sweet. that's what what was going for. that or Cartman"
"'2043120448112660693'","4/11/2026 20:14","Reply","en","24","23","0","1","0","2","0","@SneakyKitty88 @RealCandaceO @baroncoleman @IanCarrollShow @RealAlexJones i agree"
"'2045055765577089103'","4/17/2026 4:24","Reply","en","23","20","1","2","0","3","0","@ScarikaKirk @RealCandaceO @baroncoleman that hat was so perfect."
"'2045290821075767580'","4/17/2026 19:58","Reply","en","23","22","1","0","0","5","0","@paramounttactcl @MrsErikaKirk @RealCandaceO 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2046267087237058839'","4/20/2026 12:37","Reply","en","22","20","1","1","0","2","0","@Polititwittt @billmaher @RealCandaceO im sure they are."
"'2040936059437994289'","4/5/2026 19:34","Tweet","qam","20","11","8","1","0","2","0","@RealCandaceO @baroncoleman @IanCarrollShow @jimmy_dore @RealAlexJones @OwenShroyer1776 @HarrisonHSmith @RedactedNews @iamcoachcolin @realjesseonfire @FinanceWolves @Nero @DiligentDenizen @Ryanmatta @joerogan"
"'2040478088992104683'","4/4/2026 13:14","Reply","en","20","19","1","0","0","2","0","@RealCandaceO @baroncoleman @troofevades CORRECTION: N615ER is the correct tail number for the plane. The tail number show on the picture is correct, but the one in the actual text is a typo. My apologies"
"'2040054243424448891'","4/3/2026 9:10","Tweet","en","20","15","5","0","0","1","3","🚨ICYMI: Support Independent Journalism Become A Paid SUBSCRIBER To Me On X🎉💵

This is a mission that belongs to all of us. I am asking you to stand with me by becoming a Paid Subscriber here on X.

If you care about the truth and support independent voices who refuse to bow down or compromise their integrity for money, corporate sponsors, or ""access""—then I am your guy. Independent journalism only survives when it is beholden to the people, not the power brokers.

I cannot do what I do without the support of this incredible community.

A Mission From God ⚖️🙏
Regarding the Charlie Kirk investigation: this is more than just a story to me. This is my mission from God. He came to me in a dream and set me on this path to seek Justice for Charlie. I promise every single one of you:

I will NOT stop investigating.

I will NOT stop asking the hard questions.

I will NOT stop working to hold those who betrayed Charlie accountable.

They can send as many cease and desist orders as they want. They can file a thousand lawsuits. They can threaten me with jail or even attempt to take my life—but as long as I have your support, there is NOTHING they can do to stop me, or stop the truth.

I remain steadfast, unshaken, and beholden only to God, my principles, and the foundational freedoms of this great nation. 🇺🇸⚔️

Subscribe today and help me finish this fight. 👇
https://t.co/bX4eraV8hu"
"'2041144228139458595'","4/6/2026 9:21","Reply","en","19","15","2","2","0","3","0","@JohnMappin @RealCandaceO @TuckerCarlson @charliekirk11 My point exactly!!! https://t.co/TX8VsAONl2"
"'2040812740260790299'","4/5/2026 11:24","Reply","en","19","17","0","2","0","2","0","@WhoIsJohnGult @RealCandaceO big one. wonder who is on it this time... BB Netanyahu maybe?"
"'2049133881459171754'","4/28/2026 10:29","Reply","en","19","16","0","3","0","3","1","i still will do everything i can to hold her accountable legally yet, but if she resigns from CEO of Turning Point i WILL stop publicly talking about her. You hear that @MrsErikaKirk? I really hope you do the right thing and resign and go sail off into the sunset with your millions of dollars and your kids where you belong. You we're not qualified to take on Charlie's and nor should you have of. With one parent already gone, you should be prioritising your kids and not be out there putting yourself in danger.  i wholeheartedly do pray for you, that you will recognize the darkness in your hear and repent.  Your kids need their mom, they deserve better."
"'2048049267944616425'","4/25/2026 10:39","Reply","qme","19","17","1","1","0","2","0","@mtgreenee @RealCandaceO https://t.co/a4i9NpEXZr"
"'2044279575249563982'","4/15/2026 1:00","Reply","qme","19","18","1","0","0","2","0","@billiewebbb @paramounttactcl @RealCandaceO https://t.co/g69XyD8VAX"
"'2044192954235981876'","4/14/2026 19:15","Reply","en","19","15","3","1","0","0","2","⚠️⚠️Correction. Weapons And Drug Trafficking, NOT Child Trafficking."
"'2049655145378500883'","4/29/2026 21:00","Reply","en","18","18","0","0","0","2","0","@tardyhard @RealCandaceO @AlexisWilkins i can't image why... 🤔🤣"
"'2044515310355550625'","4/15/2026 16:36","Tweet","qme","18","13","2","3","0","2","0","👀 @RealCandaceO"
"'2048497719283486736'","4/26/2026 16:21","Reply","qme","17","14","3","0","0","2","0","@RealCandaceO https://t.co/zTRiyI14M1"
"'2045974618645647417'","4/19/2026 17:15","Reply","en","17","16","0","1","0","4","0","@LianderHM @LauraLoomer @RealCandaceO Who would?"
"'2045873433171390485'","4/19/2026 10:33","Tweet","qam","17","12","4","1","0","2","0","@jimmy_dore @kurtmetzger @RealCandaceO @baroncoleman @iamcoachcolin @realjesseonfire @IanCarrollShow @Nero @imelizabethlane @RealAlexJones @DDGotAPodcast @Perezvnicole
@triggersmarthq @Ryanmatta @HustleBitch_ @TuckerCarlson @megynkelly @OwenShroyer1776
@5149jamesli @ElofsonJess @RedactedNews @ShadowofEzra @MattWallace888 @DiligentDenizen"
"'2047408283716026669'","4/23/2026 16:12","Reply","en","16","13","0","3","0","4","0","@justreading9188 @titoamboy @RealCandaceO @imelizabethlane @LoomerUnleashed @LoomersFanClub He's super triggered too. stalking all my comments. lol"
"'2046063980750192811'","4/19/2026 23:10","Reply","en","16","16","0","0","0","4","0","@TheYellowKazoo @RealCandaceO @LauraLoomer i have other intel i haven't released yet."
"'2046053872444088806'","4/19/2026 22:30","Reply","en","16","13","2","1","0","4","0","@JohnnyAGI @LauraLoomer Yikles Larry the Jigsaw is getting wrecked by Candace Owens. I love it!!!! 
@LauraLoomer @RealCandaceO @sneako https://t.co/qIWZvCNVzz"
"'2045945826992669003'","4/19/2026 15:21","Reply","en","16","12","0","4","0","2","0","@UnseenWyoGal @RealCandaceO @baroncoleman i am don't give a shit about my looks"
"'2044720381773201430'","4/16/2026 6:11","Tweet","qam","16","12","2","2","0","2","0","@scrippsnews @CBSNews @jimmy_dore @kurtmetzger @RealCandaceO @baroncoleman @iamcoachcolin @realjesseonfire @IanCarrollShow @Nero @imelizabethlane @RealAlexJones @DDGotAPodcast @Perezvnicole @triggersmarthq @Ryanmatta @HustleBitch_ @TuckerCarlson @megynkelly @OwenShroyer1776 @5149jamesli @ElofsonJess @RedactedNews @ShadowofEzra @MattWallace888"
"'2041550148388462698'","4/7/2026 12:14","Reply","en","15","13","1","1","0","0","2","@MeghanWals87345 @RealTruthJustic Absolutely. The truth will always come out, no child should EVER be place into the system.  CPS are the biggest child traffickers in the entire Country. Sending my prayers. 🙏"
"'2040808862131863656'","4/5/2026 11:08","Reply","en","15","11","0","4","0","0","2","@jdemboyz probably. it has to be really extenuating circumstance for a judge to completely dismiss a case especially a murder trial or a technicality, although they keep pushing it then it just might happen."
"'2049867214115721240'","4/30/2026 11:03","Tweet","en","15","10","2","2","1","2","0","‼️Are you a part of Turning Point USA's ""HYPE SQUAD"" If So I want to INTERVIEW You. 👀

Also If you have any TIPS related to this new ""HYPE SQUAD"" or about TPUSA event's I want to talk to you. 

Send me a DM or email me at projectconstitutionvideos@gmail.com"
"'2039916824532258899'","4/3/2026 0:04","Reply","en","15","15","0","0","0","3","0","@ScarikaKirk @baroncoleman @RealCandaceO @BlakeSNeff we certainly would be more liked."
"'2046064351946141900'","4/19/2026 23:12","Reply","en","15","13","0","2","0","4","0","@LisaArmstrong80 @RealCandaceO @LauraLoomer i'm her daddy"
"'2046064295729824013'","4/19/2026 23:11","Reply","en","15","14","0","1","0","4","0","@RoadRunner0804 @RealCandaceO @LauraLoomer says a faceless no name avatar 😂"
"'2044311386688274901'","4/15/2026 3:06","Reply","en","15","13","1","1","0","2","0","@MalcolmDavisGA @MrsErikaKirk @officer_Lew @universityofga @JDVance bro, wipe the brown off your nose. it's a really pathetic look"
"'2050043343502004729'","4/30/2026 22:43","Tweet","en","14","9","2","0","3","7","2","🚨 I Got An HONORABLE Mention In The LAWSUIT, Baby! 😂

You know it’s a good week when @benshapiro  — oops, I mean Brian Harpole — drops a 69-page defamation suit against @RealCandaceO and @Justice4Gr8Nate and your boy @ProjectConstitu gets a shoutout in paragraph 65 for the exact Fort Huachuca posts that started it all.

Here’s what’s wild: Instead of coming after ME (or @baroncoleman) for actually writing the story they took issue with… they instead bypassed us and went straight after Candace for simply reposting it.

Make it make sense.

I know, I know — I should be grateful. Out of everyone terrorizing TPUSA with the truth, I’m the only one blessed enough to have received two cease-and-desists from Erika Kirk and Turning Point. Baron’s still patiently waiting on his first.
But I’m not gonna lie… I’m kinda jealous over here.
Where’s my lawsuit, Harpole? I feel left out 😭

Drop your “welcome to the club” memes below 👇"
"'2048084983139471419'","4/25/2026 13:01","Reply","en","14","13","0","1","0","3","0","@LeahScottxv yup she was loomered yet again by her own self. 😂"
"'2045982328032243936'","4/19/2026 17:46","Reply","qme","14","14","0","0","0","2","0","@LauraLoomer @marckasowitz https://t.co/vBEVGMC1pP"
"'2042944173259518401'","4/11/2026 8:33","Reply","qme","14","12","1","1","0","2","0","@RealCandaceO https://t.co/QK745FIv0G"
"'2049655447242625504'","4/29/2026 21:01","Reply","en","13","13","0","0","0","2","0","@moolah_magnet @RealCandaceO @AlexisWilkins Funny how that works huh"
"'2047418579507617906'","4/23/2026 16:53","Reply","en","12","10","1","1","0","3","0","@titoamboy @LauraLoomer @LoomeredStrat @LoomerUnleashed How many involuntary Psych holds have you had now??"
"'2046335839584592069'","4/20/2026 17:10","Reply","qme","12","11","1","0","0","2","0","@RealCandaceO https://t.co/IdQFAqsrF8"
"'2050034109779501119'","4/30/2026 22:06","Reply","en","11","11","0","0","0","2","0","@DuncanLyne44524 @RealCandaceO @baroncoleman no doubt. i'm sure Baronb was a bbbBeast of a Lawyer"
"'2039917302506803367'","4/3/2026 0:05","Reply","en","11","11","0","0","0","2","0","@_SUSAN_H_ @baroncoleman @RealCandaceO sure. that role is still open. you gotta promise to also be a honeypot too though..."
"'2047282611559547343'","4/23/2026 7:53","Reply","qme","11","11","0","0","0","5","0","@KikeForceOne @titoamboy @RealCandaceO @imelizabethlane @LoomerUnleashed @LoomersFanClub @LoomeredStrat 😂"
"'2047509156777652427'","4/23/2026 22:53","Reply","qam","11","10","0","1","0","5","0","@LauraLoomer @LoomeredStrat @LoomersFanClub @titoamboy @billmaher @RealCandaceO @candaceoshow"
"'2039904235404276155'","4/2/2026 23:14","Reply","en","11","11","0","0","0","2","0","@davis_donn56239 @MrsErikaKirk ain't that the truth."
"'2041214599979057375'","4/6/2026 14:00","Reply","en","10","8","1","1","0","3","0","@rallynate @EricLDaugh @catturd2 @GuntherEagleman @WarlordDilley @dbongino @Shawn_Farash @DefiyantlyFree @ConceptualJames @marklevinshow @DouglasKMurray Benny Johnson is one of the biggest, don't forget about the TPUSA crowd to... Andrew Kolvet, Jack Posobiec, Tyber Bowyer,.Tim pool too."
"'2048443117414613272'","4/26/2026 12:44","Reply","en","10","9","0","1","0","2","0","@naptownnicey better than Larry Loomer"
"'2045945696256192738'","4/19/2026 15:20","Reply","en","10","8","0","2","0","2","0","@UnseenWyoGal @RealCandaceO @baroncoleman been clean over 15 years actually. but thanks"
"'2041535743768576421'","4/7/2026 11:17","Reply","en","9","6","1","2","0","5","0","@yankee_poodle_d @LauraLoomer @TuckerCarlson @RealCandaceO @megynkelly i could care less about what party someone is with, both sides are the swamp. i follow individual people who stand for America only and don't swear allegiance to a foreign government.,"
"'2047279145764163780'","4/23/2026 7:39","Reply","en","9","8","0","1","0","2","0","@Lisa_C_Arnold @Nero @RealCandaceO big time"
"'2044257632345559283'","4/14/2026 23:32","Reply","en","9","7","1","1","0","4","0","@Mia_Stretch @RealCandaceO @MrsErikaKirk Facts!"
"'2040972064094400593'","4/5/2026 21:57","Reply","en","8","7","0","1","0","2","0","@Mia_Stretch @MrsErikaKirk you are the best. that goes hard Mia🔥"
"'2040562243570405627'","4/4/2026 18:48","Tweet","en","8","6","2","0","0","2","0","That's Larry For Ya! 😂
@LauraLoomer"
"'2049950346215129510'","4/30/2026 16:33","Reply","qme","8","6","1","0","1","2","0","@RealCandaceO https://t.co/jnhR3y8EEX"
"'2049538928160428537'","4/29/2026 13:18","Reply","en","8","6","1","1","0","2","1","@anna19738 Erika absolutely participated in the cover up and it's up for debate if she had foreknowledge but nobody ever said especially Candace that Erika KIlled Charlie."
"'2048102499945447682'","4/25/2026 14:11","Reply","en","8","7","0","1","0","2","0","@CupofJoeintheD2 @LauraLoomer she was the presidential glory hole apparently"
"'2045262265130074438'","4/17/2026 18:04","Reply","en","8","4","3","1","0","2","0","@TPUSA 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045174947434070106'","4/17/2026 12:17","Reply","en","8","6","2","0","0","3","0","@LauraLoomer @joekent16jan19 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2043246966302241276'","4/12/2026 4:36","Reply","en","8","6","1","1","0","2","2","@Bully2wooly @MrsErikaKirk No i agree, but they lawyer she hired is a damn good one and has zero morals. He is the lawyer that got Logan Paul off legally after scamming his audience a zillion times."
"'2041406970305912937'","4/7/2026 2:45","Reply","en","7","4","2","1","0","2","0","@CSigmaShow @MrsErikaKirk that is correct. she was in the exact same circles as him"
"'2047683075086098721'","4/24/2026 10:24","Reply","en","7","5","1","1","0","2","0","@fouriowascotts @MrsErikaKirk it really is sickening to watch her."
"'2040298934866698373'","4/4/2026 1:22","Reply","en","6","6","0","0","0","2","0","@USALegend1 @BlakeBednarz @RealCandaceO ok blake, 😂"
"'2049863622562598943'","4/30/2026 10:49","Reply","en","6","5","0","1","0","2","0","@D24799035 @RealCandaceO @AlexisWilkins i will post it today"
"'2040062916800442575'","4/3/2026 9:44","Reply","qme","6","5","0","1","0","2","0","@RealCandaceO https://t.co/tlCyyYGRgx"
"'2039957691477451164'","4/3/2026 2:46","Reply","en","6","5","0","1","0","2","0","@Justgetitt33881 @baroncoleman @RealCandaceO i strive for excellence. I call it Cowardmaxxing 😂"
"'2047511248359637257'","4/23/2026 23:01","Reply","en","6","5","0","1","0","2","0","@NihiloX @LauraLoomer thanks for the repost brother"
"'2046738935942963595'","4/21/2026 19:52","Reply","en","6","6","0","0","0","2","0","@MuppetMasher @StoneJustin007 @RealCandaceO exactly"
"'2046398433330610572'","4/20/2026 21:19","Reply","en","6","5","1","0","0","2","0","@rock_skipper19 @RealCandaceO i agree"
"'2045055116856725714'","4/17/2026 4:21","Reply","en","6","5","0","1","0","2","0","@Rissajohns @NihiloX @MrsErikaKirk good. she needs to just resign"
"'2045261606133612747'","4/17/2026 18:02","Reply","en","6","4","1","1","0","2","0","@TPUSA 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2044256878100611556'","4/14/2026 23:29","Reply","qam","6","6","0","0","0","2","0","@RealCandaceO"
"'2039549125167837495'","4/1/2026 23:42","Reply","qme","6","5","0","1","0","4","0","@tardyhard @RealCandaceO @BlakeSNeff @MrsErikaKirk 🔥"
"'2039353752570741147'","4/1/2026 10:46","Reply","en","6","4","2","0","0","2","1","@LoomerUnleashed @POTUS 🚨LIVE: Trump At  Supreme Court As They Hear Birthright Citizenship Arguments
https://t.co/7IETX1dyho"
"'2041549013325881563'","4/7/2026 12:09","Reply","en","5","5","0","0","0","4","0","@moxiewood420 @LauraLoomer @TuckerCarlson @RealCandaceO @megynkelly i agree. although i am completely against anyone getting banned unless the break the law. her's are pretty close to that line. i don't she's crossed it yet but she's operating in the grey zone where there is certainly justification to have her banned. Not go place you want to be."
"'2040561597098160301'","4/4/2026 18:46","Reply","en","5","4","0","1","0","3","0","@SlimThrowing @LeadingReport TPUSA is EVIL: and they deserve everything they are getting for betraying Charloie.l So does Erika Kirk."
"'2040062968629453293'","4/3/2026 9:44","Reply","qme","5","5","0","0","0","2","0","@RealCandaceO https://t.co/tlCyyYGRgx"
"'2049455636392329584'","4/29/2026 7:47","Reply","en","5","4","1","0","0","2","0","@tmcskinney08 yeah so many kids form these Chapters are quitting Turning Point. the colleges are denying their request to hold events. They are even getting massive pushback from Churches and some have even cancelled their events with TPUSA."
"'2049440718045777988'","4/29/2026 6:48","Reply","en","5","3","0","2","0","2","0","@counsellorkel21 @RealCandaceO April babies are the best!!"
"'2049664313984475242'","4/29/2026 21:37","Reply","en","5","5","0","0","0","2","0","@Pleribusbofb @MrsErikaKirk idk but clearly not a grieving widow..."
"'2049664167406174306'","4/29/2026 21:36","Reply","en","5","3","0","2","0","2","0","@PurpleNinjaRain @MrsErikaKirk oh coure. they are trying to0 force her down our throats because they want to run her on the ticket in 2028"
"'2049663873851044308'","4/29/2026 21:35","Reply","en","5","5","0","0","0","2","0","@WakeTheWool @MrsErikaKirk Black widow"
"'2049647193921912859'","4/29/2026 20:29","Reply","ht","5","5","0","0","0","2","0","@Stefunny1207 @MrsErikaKirk LMAO😂"
"'2047419388366598454'","4/23/2026 16:56","Reply","en","5","2","1","2","0","3","0","@justreading9188 @titoamboy @LauraLoomer @LoomeredStrat @LoomerUnleashed not enough botox clearly. i think she should add a little more. 😂"
"'2047408061023649929'","4/23/2026 16:11","Reply","en","5","5","0","0","0","4","0","@JohnMar14398258 @titoamboy @RealCandaceO @imelizabethlane @LoomerUnleashed @LoomersFanClub not my email retard."
"'2046064138099572975'","4/19/2026 23:11","Reply","en","5","5","0","0","0","4","0","@Tati170290801 @RealCandaceO @LauraLoomer hopefully"
"'2045879599985291522'","4/19/2026 10:58","Reply","en","5","4","0","1","0","2","0","@EricaEr23732593 oh not exactly but Candace has the original video with the metadata. i know it was well before the shooting, approx and hour."
"'2044770662917497214'","4/16/2026 9:31","Reply","qme","5","5","0","0","0","2","0","@DieB4Comply @Mini_Metzie @RealCandaceO @baroncoleman 💯"
"'2039363628646744411'","4/1/2026 11:25","Reply","en","5","4","1","0","0","2","1","@LoomerUnleashed @TheCharlesDowns 🚨LIVE: Trump At  Supreme Court As They Hear Birthright Citizenship Arguments https://t.co/7IETX1dyho"
"'2041259208922804310'","4/6/2026 16:58","Reply","en","4","4","0","0","0","1","2","they all were involved in either the murder, the cover-up or both but it was authorized and planned by Israel. I have been a fan of Charlie for since covid and far as Erika, i never really paid attention to her before. looking back now and seeing all her old speeches with him and stuff there were many red flags though that something wasn't right. Poor Charlie"
"'2040493153292038572'","4/4/2026 14:14","Reply","en","4","3","0","1","0","2","0","@INSnewsshow @RealCandaceO @baroncoleman @troofevades @CreightonBaird i don't mean the footage is new. whats new is that she said she slipped them together and timstamped them."
"'2040073850512183479'","4/3/2026 10:28","Reply","en","4","4","0","0","0","2","0","@ing_engineer @RealCandaceO ok sheeple. stay asleep"
"'2049035933362577695'","4/28/2026 4:00","Reply","en","4","3","0","1","0","2","0","@annaxl7 @MrsErikaKirk it's call an itch retard when you have a crazy moustache it tend to tickle you."
"'2049135738340487665'","4/28/2026 10:36","Reply","en","4","2","0","2","0","0","3","@muddymask0123 the same could be asked about her. she is so gleeful in the wake of Charlie's assassination, no grieving whatsoever. i fully believe she was involved in his murder, i already know she is involved in the cover up."
"'2048988580345684151'","4/28/2026 0:52","Reply","en","4","3","0","1","0","2","0","@4freedom1USA @MrsErikaKirk funny because your mom doesn't think so"
"'2048987393785479206'","4/28/2026 0:47","Reply","en","4","3","0","1","0","2","0","@still_the_Maid @MrsErikaKirk that is me being nice actually. 😂"
"'2048067765567709388'","4/25/2026 11:53","Reply","en","4","3","0","1","0","2","0","@C0nservativeGal @IRENEWA45168212 @RealCandaceO can you send me the a copy of the contract they wanted you guys to sign? DM me please"
"'2046545741095559211'","4/21/2026 7:05","Reply","en","4","3","0","1","0","2","0","@0651dog @RealCandaceO @BlakeSNeff i agree. they should of already filed a motion for santions"
"'2039590621837434975'","4/2/2026 2:27","Reply","en","4","4","0","0","0","3","0","@mS52680571 @TPUSA @AndrewKolvet @RealCandaceO they all are in the same swamp"
"'2045558371781058570'","4/18/2026 13:41","Reply","en","4","3","0","1","0","2","0","@BasedSamParker @RealCandaceO agreed"
"'2044741200943448388'","4/16/2026 7:34","Reply","en","4","2","1","1","0","0","2","@RalphBrown84560 i know right. child sex trafficking should be basically non-existent considering the sheer amount of resources allegedly devoted to protecting these kids and thwarting the traffickers operations."
"'2041119565229220226'","4/6/2026 7:43","Reply","en","3","0","0","3","0","0","3","@tucciarone2026 @LynneShasta40 Exactly. If the truth is damaging, that’s a her problem. Nobody cares about the fake outrage. We don't bow to bullies, and we won't be silenced by empty legal threats."
"'2047792663219290491'","4/24/2026 17:39","Reply","en","3","2","0","1","0","2","0","@jujujulee78 @YouTube @RealCandaceO @BasedSamParker thank you"
"'2047683219869356531'","4/24/2026 10:24","Reply","en","3","2","0","1","0","2","0","@spkcp111 @MrsErikaKirk so do i and no they have done everything they can to block jusitce."
"'2047682937676603704'","4/24/2026 10:23","Reply","en","3","3","0","0","0","2","1","@slutslapper1118 @MrsErikaKirk seems that way, or at least involved in trafficking"
"'2045261354307629308'","4/17/2026 18:01","Reply","en","3","2","1","0","0","3","0","@LauraLoomer 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2045178602270937233'","4/17/2026 12:32","Reply","en","3","3","0","0","0","2","0","@charliekirk11 🚨LIVE: Tyler Robinson Trial &amp; Build The Red Wall Rally https://t.co/oP4dq9KFjK"
"'2044308110668386551'","4/15/2026 2:53","Reply","en","3","3","0","0","0","2","0","@jonalea7 @billiewebbb @paramounttactcl he really is dumber than Larry loomer."
"'2039503528608043480'","4/1/2026 20:41","Reply","en","3","2","1","0","0","2","0","@NihiloX @RealCandaceO sweet bro"
"'2039469889988022294'","4/1/2026 18:28","Reply","en","3","2","1","0","0","3","0","@SaltiMary @RealCandaceO @baroncoleman i agree. i actually reached out to him for an interview early on and he never returned my calls. If he has nothing to hide, then why not answer basic questions? Same argument i say to TPUSA as well."
"'2039361036101337539'","4/1/2026 11:15","Reply","en","3","1","1","1","0","2","1","@LauraLoomer 🚨LIVE: Trump At  Supreme Court As They Hear Birthright Citizenship Arguments
https://t.co/7IETX1dyho"
